GEOID,NAME,ST,dist_cent,dist_min,pop12,male,Over65,Over75,Deaths,AgeAdj,Crude,StdPop,dist_cent_sens,dist_min_sens,region,division,RUCC_2013,Urbanization,num_provs
45059,Laurens,SC,22.77346578561488,8.684647355768206,66623,0.4832265133662549,0.15074373714783182,0.06613331732284647,151,32.2206279,32.40176472,466024,22.782427966237876,8.67865070962135,SOUTH,South Atlantic,2,Metro,0
45069,Marlboro,SC,28.289017983530936,9.208321334730963,28750,0.5293913043478261,0.1333913043478261,0.05314782608695652,57,28.8033344,28.53352689,199765,28.289017983530936,9.208321334730963,SOUTH,South Atlantic,6,Nonmetro,0
45073,Oconee,SC,29.212664519721052,13.56848858030786,74038,0.4918285204894784,0.19018612064075205,0.07589346011507604,164,28.53718985,31.53209448,520105,29.2123375199591,13.568041256412606,SOUTH,South Atlantic,4,Nonmetro,0
45083,Spartanburg,SC,4.231536892645433,0,284540,0.4851233569972587,0.13556969143178463,0.0571624376186125,490,23.86278305,24.42443081,2006188,4.233890775785873,0,SOUTH,South Atlantic,2,Metro,3
45089,Williamsburg,SC,38.592411716162665,19.34746836248167,34361,0.4888390908297197,0.1501411483949827,0.06388056226535899,89,36.38195077,37.45775481,237601,39.71968575038121,21.806112578158956,SOUTH,South Atlantic,6,Nonmetro,0
46009,Bon Homme,SD,68.9347511231682,51.7413404076311,7041,0.5732140320977134,0.1998295696634001,0.11276807271694361,NA,NA,NA,49259,68.9347511231682,51.7413404076311,MIDWEST,West North Central,9,Rural,0
06043,Mariposa,CA,51.29984420813035,25.678463828588406,18193,0.5018413675589513,0.21244434672676304,0.08849557522123894,46,32.26481658,36.40853543,126344,50.2413350665201,26.639120463835493,WEST,Pacific,8,Rural,0
06095,Solano,CA,6.3704101066303265,0,414209,0.49948455972709427,0.11481160476957285,0.050696628996472794,435,14.83521144,14.86353735,2926625,6.3704101066303265,0,WEST,Pacific,2,Metro,5
08035,Douglas,CO,14.146936169697044,0,286883,0.49513216189178166,0.07334348846045252,0.025505171097625165,269,16.45864805,13.09384735,2054400,14.068361926640025,0,WEST,Mountain,1,Metro,6
10003,New Castle,DE,7.319676659340501,0,539665,0.48434677068181187,0.12391576255640073,0.057131739134463046,456,11.52858009,12.00097587,3799691,7.319670014547887,0,SOUTH,South Atlantic,1,Metro,8
12079,Madison,FL,30.359019930879917,15.308305489212724,19187,0.5257205399489238,0.16172408401521865,0.07624954396205764,37,26.5732995,27.78800009,133151,30.36357185061983,15.312008415580207,SOUTH,South Atlantic,6,Nonmetro,0
12113,Santa Rosa,FL,16.446839742478055,1.5992214931122843,153086,0.5054021922318174,0.12880994996276604,0.048378035875259656,214,19.37720476,19.67305949,1087782,24.919051611842832,0,SOUTH,South Atlantic,2,Metro,1
13001,Appling,GA,54.74830236477505,40.39744554121521,18279,0.5056622353520434,0.13397888287105422,0.05191750095738279,36,29.5467906,28.06339208,128281,39.119245359817775,24.645472612004653,SOUTH,South Atlantic,7,Nonmetro,0
13079,Crawford,GA,22.00877537165128,10.511125064431207,12701,0.513030470041729,0.13369026060940084,0.04212266750649555,NA,NA,NA,88400,22.00877537165128,10.511125064431207,SOUTH,South Atlantic,3,Metro,0
13135,Gwinnett,GA,0.29827895868177173,0,810624,0.49343838820464236,0.0701496624822359,0.02676703379125217,753,14.8435577,13.01777644,5784398,15.524960487704385,0,SOUTH,South Atlantic,1,Metro,8
13311,White,GA,16.91629251753789,6.556723050392311,27141,0.4983972587598099,0.17762794296451861,0.07037323606352014,54,28.64469492,28.20579786,191450,23.80146764509653,13.772511849845593,SOUTH,South Atlantic,6,Nonmetro,0
47107,McMinn,TN,46.3596801705951,31.37000032061871,52325,0.48445293836598186,0.1703774486383182,0.07298614429049212,97,25.40655042,26.45206858,366701,44.868460066432405,31.289842347968158,SOUTH,East South Central,4,Nonmetro,0
47117,Marshall,TN,19.462354463380432,12.257817844330415,30585,0.48965179009318294,0.13218898152689226,0.05450384175249305,48,21.33128135,22.29147026,215329,19.462354463380432,12.257817844330415,SOUTH,East South Central,6,Nonmetro,0
47123,Monroe,TN,33.84929050744036,20.896619282218975,44680,0.4966875559534467,0.16454789615040286,0.06042972247090421,83,25.96947665,26.45823106,313702,27.220116916044578,14.533275240088264,SOUTH,East South Central,6,Nonmetro,0
47143,Rhea,TN,43.87408898680367,28.346609273073778,31817,0.4910268095672125,0.15683439670616336,0.06157085834616714,56,23.85336186,24.96489312,224315,43.86393827287458,28.33333079428139,SOUTH,East South Central,6,Nonmetro,0
47151,Scott,TN,31.38044029596385,13.651642968628687,22196,0.49175527122003965,0.13867363488916923,0.05500991169580104,43,29.10916477,27.75715715,154915,41.81057046250996,24.571985634458326,SOUTH,East South Central,6,Nonmetro,0
47155,Sevier,TN,26.008171327586897,9.31916838235598,90218,0.49225210046775586,0.15517967589616263,0.059766343745150635,114,15.8968204,17.82255303,639639,26.01241052573503,9.324232744249711,SOUTH,East South Central,4,Nonmetro,0
47157,Shelby,TN,4.686737683962298,0,929437,0.4770533129195416,0.10345402646978763,0.04617741708152354,1081,16.96289233,16.57280013,6522736,5.837016161923959,0,SOUTH,East South Central,1,Metro,26
47165,Sumner,TN,5.714836353660135,0,161206,0.48641489770852203,0.12853119610932595,0.051232584395121766,182,16.06937029,15.86239114,1147368,16.092732554449785,0,SOUTH,East South Central,1,Metro,1
47167,Tipton,TN,28.736894403019363,16.67126435731764,61038,0.49102198630361416,0.11209410531144533,0.042317900324388084,69,16.60921322,16.11708949,428117,28.900307937338322,17.318075134592636,SOUTH,East South Central,1,Metro,0
47185,White,TN,16.5474726203573,5.501016947869093,25863,0.4897343695626957,0.17453505007153075,0.0757066078954491,63,33.42185653,34.65537158,181790,16.55595508435907,5.509142821273536,SOUTH,East South Central,7,Nonmetro,0
47189,Wilson,TN,17.395327563722674,1.9871020058025948,114618,0.49097872934443104,0.12399448603186236,0.04692107696871346,101,12.78156279,12.31575148,820088,17.447332938414775,0.20166060316487774,SOUTH,East South Central,1,Metro,0
48001,Anderson,TX,40.46759649824443,17.712013384698476,58269,0.5940208344059449,0.12912526386243114,0.05405962003809916,92,22.4009906,22.61714822,406771,41.18615923012808,18.45390261484619,SOUTH,West South Central,7,Nonmetro,0
48005,Angelina,TX,9.530315578214397,0,86550,0.490155979202773,0.13697284806470247,0.06176776429809359,134,21.79023852,22.03918369,608008,9.567822320885382,0,SOUTH,West South Central,5,Nonmetro,1
48029,Bexar,TX,2.041866359278679,0,1719902,0.4903953829927519,0.1036442774065034,0.046803829520519195,1706,14.68956164,13.89871729,12274514,2.434629009518932,0,SOUTH,West South Central,1,Metro,31
48037,Bowie,TX,21.65929809771261,0,92460,0.5060999351070733,0.1427536231884058,0.0663638330088687,134,20.56403162,20.65259105,648829,21.645599917445217,0,SOUTH,West South Central,3,Metro,4
48043,Brewster,TX,156.1780704180559,110.09359115385799,9175,0.4962397820163488,0.16806539509536786,0.06594005449591281,NA,NA,NA,64229,149.52797760353806,102.8916352480407,SOUTH,West South Central,7,Nonmetro,0
48051,Burleson,TX,15.30114475111967,1.7416243509432043,17160,0.49493006993006994,0.17872960372960373,0.08397435897435897,28,20.02573887,23.28366152,120256,15.319700722788639,1.7691410207500924,SOUTH,West South Central,3,Metro,0
48057,Calhoun,TX,30.993020258517667,14.30681130172295,21366,0.5025273799494524,0.1527192736122812,0.0661799120097351,27,17.25142917,17.95165022,150404,30.979311941226594,14.281004336533682,SOUTH,West South Central,6,Nonmetro,0
48067,Cass,TX,29.601809228186543,8.769765203042454,30324,0.4838411819021237,0.19360902255639098,0.0852789869410368,63,29.47982905,29.67526778,212298,29.590438734783856,8.762720478190625,SOUTH,West South Central,6,Nonmetro,0
48091,Comal,TX,18.059020827901268,3.655585840007569,108985,0.4911501582786622,0.15571867688213975,0.0642290223425242,134,16.43394164,17.00827059,787852,18.192538753395286,7.274485389275208,SOUTH,West South Central,1,Metro,0
48109,Culberson,TX,107.33710922752641,81.35034806770857,2386,0.45473595976529757,0.10226320201173512,0.041492036881810565,NA,NA,NA,16502,107.33848703639869,81.35200172339577,SOUTH,West South Central,9,Rural,0
48119,Delta,TX,21.354353550156183,13.23872737536484,5240,0.49236641221374045,0.20095419847328244,0.08530534351145039,NA,NA,NA,36617,21.354353550156183,13.23872737536484,SOUTH,West South Central,8,Rural,0
48173,Glasscock,TX,25.0675821647,9.900142810093232,1255,0.5561752988047809,0.11235059760956176,0.0350597609561753,NA,NA,NA,8691,35.02227934617418,18.88549550165732,SOUTH,West South Central,8,Rural,0
48187,Guadalupe,TX,24.224830802386535,3.0538327421675624,131945,0.4924172950850733,0.11790518776763045,0.04905074083898594,119,13.07067243,12.53703165,949188,29.199862484375295,8.370496211538063,SOUTH,West South Central,1,Metro,0
48205,Hartley,TX,58.24585422979567,32.01035367374197,6015,0.6162926018287614,0.1316708229426434,0.06118038237738986,NA,NA,NA,42248,58.23877130561141,32.003612538979894,SOUTH,West South Central,7,Nonmetro,0
48215,Hidalgo,TX,14.895809022925237,0,774820,0.4874306290493276,0.0946258485841873,0.04235951575849875,517,10.15651602,9.362593884,5521974,14.888515882877842,0,SOUTH,West South Central,2,Metro,7
48225,Houston,TX,40.29016983619175,13.252072252988855,23512,0.5427866621299762,0.19453895882953384,0.09105988431439264,43,24.41061273,26.36564863,163091,40.22903049780236,13.198770735897227,SOUTH,West South Central,7,Nonmetro,0
48263,Kent,TX,77.00569015287266,56.893828145475446,829,0.4897466827503016,0.24125452352231605,0.12062726176115803,NA,NA,NA,5636,68.05976761469638,49.12870889865352,SOUTH,West South Central,9,Rural,0
48273,Kleberg,TX,31.252443120335773,15.099607845529189,31925,0.5077212216131558,0.11382928739232577,0.050023492560689116,29,14.36089541,12.94013181,224109,31.256641487659966,15.102433864043599,SOUTH,West South Central,4,Nonmetro,0
48287,Lee,TX,42.34765328865086,20.772901346300948,16591,0.5023205352299439,0.1634621180157917,0.07739135675968899,27,21.65530313,23.23480057,116205,28.429828384794895,11.747098729352192,SOUTH,West South Central,6,Nonmetro,0
48301,Loving,TX,76.09306632252141,61.03327123694447,85,0.7647058823529411,0.058823529411764705,0,NA,NA,NA,587,70.87404864908572,56.00124851913775,SOUTH,West South Central,9,Rural,0
48311,McMullen,TX,74.09290375508797,53.612768506470964,696,0.5991379310344828,0.22701149425287356,0.09339080459770115,NA,NA,NA,5160,74.04673772357037,53.53772957014242,SOUTH,West South Central,9,Rural,0
48315,Marion,TX,29.793508132581167,18.00278311395064,10544,0.4900417298937785,0.22192716236722307,0.09284901365705614,NA,NA,NA,73126,29.79288063966053,18.001515385014894,SOUTH,West South Central,8,Rural,0
48339,Montgomery,TX,22.732549822152983,0,458339,0.49574659804206056,0.10511433676819995,0.04026059314175752,584,18.60545665,17.65886935,3307120,10.31978821341123,0,SOUTH,West South Central,1,Metro,12
48343,Morris,TX,42.09531609286884,25.988683781084017,12914,0.4805637292860461,0.19955087501935884,0.09346445717825616,22,20.60220021,24.42219311,90082,42.09311422383731,25.98655490110936,SOUTH,West South Central,6,Nonmetro,0
48349,Navarro,TX,47.61965518512299,33.570663805282784,47739,0.4947527179036008,0.14428454722553888,0.06198286516265527,63,18.38740209,18.79239475,335242,56.61849166763984,35.373208571576,SOUTH,West South Central,4,Nonmetro,0
48373,Polk,TX,37.83291756618964,14.356401726775728,45618,0.5316103292559955,0.19084571879521242,0.07328247621552895,96,28.95420007,29.99212707,320084,37.805236605923014,14.317947154422969,SOUTH,West South Central,6,Nonmetro,0
48377,Presidio,TX,172.4644983828824,110.56042689232018,7678,0.5061213857775463,0.18546496483459235,0.08491794738213077,NA,NA,NA,52615,172.46487659931913,110.56079171950563,SOUTH,West South Central,7,Nonmetro,0
48383,Reagan,TX,55.10510878302243,30.43746529407234,3384,0.5307328605200946,0.10135933806146571,0.04639479905437352,NA,NA,NA,24334,55.111626861788494,30.444089354431952,SOUTH,West South Central,6,Nonmetro,0
48405,San Augustine,TX,33.98424871686217,15.127502316665204,8898,0.4717914138008541,0.23420993481681276,0.10586648685097774,31,47.57247844,50.09534275,61882,33.68527888383415,14.821195575319143,SOUTH,West South Central,9,Rural,0
48407,San Jacinto,TX,27.032072037687005,12.582476744317006,26482,0.49112604788157993,0.17298542406162676,0.0647609697152783,54,27.73343734,29.02040027,186076,30.892404682831458,15.679942306614493,SOUTH,West South Central,8,Rural,0
46041,Dewey,SD,86.62490754016962,55.55450803739591,5358,0.498133631952221,0.09649122807017543,0.03210153042179918,NA,NA,NA,38017,114.10434541638618,92.19955251431702,MIDWEST,West North Central,9,Rural,0
46071,Jackson,SD,23.957353965642056,3.1070563693194613,3067,0.5047277469840235,0.12748614281056406,0.06031953048581676,NA,NA,NA,21817,83.09382022683866,58.95085178472369,MIDWEST,West North Central,8,Rural,0
46075,Jones,SD,49.24677319996836,30.43481245153379,1084,0.4677121771217712,0.1974169741697417,0.11992619926199262,NA,NA,NA,6973,126.2216531416196,107.45808525752004,MIDWEST,West North Central,9,Rural,0
46079,Lake,SD,38.62771545164008,22.66498814974562,11364,0.5041358676522352,0.17247448081661387,0.08790918690601901,NA,NA,NA,81282,38.62771545164008,22.66498814974562,MIDWEST,West North Central,6,Nonmetro,0
46127,Union,SD,24.015020460499066,0,14377,0.5028169993740002,0.1489879668915629,0.07358976142449745,NA,NA,NA,101626,24.045626464077117,0,MIDWEST,West North Central,3,Metro,5
47013,Campbell,TN,26.666860598067736,10.552441168776042,40629,0.488690344335327,0.17435821703709173,0.07007310049472051,91,29.74389772,32.12380727,283279,30.994197472463146,18.234037067249208,SOUTH,East South Central,2,Metro,0
47021,Cheatham,TN,16.28889441370932,8.466226581479628,39103,0.503362913331458,0.112216453980513,0.0406106948315986,59,21.13992637,21.47586513,274727,16.28889441370932,8.466226581479628,SOUTH,East South Central,1,Metro,0
47031,Coffee,TN,11.130481320435628,0,52853,0.48494882031294345,0.1575501863659584,0.07040281535579816,102,25.48924379,27.49037163,371039,11.129982003503745,0,SOUTH,East South Central,4,Nonmetro,1
47035,Cumberland,TN,31.91997722526336,15.048001950344757,56144,0.483061413508122,0.2615417497862639,0.1060487318324309,132,29.1074133,33.33139742,396023,32.31211536879284,15.521844521552367,SOUTH,East South Central,4,Nonmetro,0
47037,Davidson,TN,4.334896185776815,0,629113,0.4841197050450396,0.10497478195491113,0.04868759666387438,669,15.22079298,14.95797012,4472532,4.334896185776815,0,SOUTH,East South Central,1,Metro,38
47041,DeKalb,TN,21.833905123881426,11.66739052023696,18770,0.5063931806073522,0.15705913692061801,0.06553010122535961,36,26.00258651,27.22137786,132249,21.83550142772496,11.668687789663268,SOUTH,East South Central,6,Nonmetro,0
47065,Hamilton,TN,11.636272042909347,0,337023,0.48126092284502836,0.14748548318660745,0.06846713725769459,494,19.1958886,20.71717492,2384495,11.634569220590606,0,SOUTH,East South Central,2,Metro,8
47089,Jefferson,TN,28.17716546650728,15.195921280995286,51541,0.49170563240915,0.1634426961060127,0.06002987912535651,84,21.5460495,23.14502286,362929,27.232345805028654,13.800820839146656,SOUTH,East South Central,3,Metro,0
56003,Big Horn,WY,51.07831089388952,21.570470822450748,11636,0.5023203850120316,0.18021656926778962,0.08224475764867652,43,53.68660058,52.38344683,82087,53.36657228299051,23.86029073365461,WEST,Mountain,9,Rural,0
56013,Fremont,WY,104.83634532396403,45.92520516282833,40103,0.49844151310375784,0.14667231877914372,0.0643842106575568,136,49.866745,48.19550364,282184,104.55244736914374,44.17830467279463,WEST,Mountain,7,Nonmetro,0
56031,Platte,WY,67.7842937229847,34.06805005607849,8677,0.5063962198916676,0.20802120548576697,0.09311974184626023,29,37.43108706,47.64564782,60866,67.78507593564241,34.06895006762423,WEST,Mountain,7,Nonmetro,0
56035,Sublette,WY,129.64355705411714,82.12963936461058,10065,0.5455538996522603,0.10253353204172877,0.03676105315449578,23,32.45712185,32.60653832,70538,128.14667827316495,80.448176838766,WEST,Mountain,9,Rural,0
01041,Crenshaw,AL,41.106599784847354,19.065673339441684,13971,0.487366688139718,0.15940161763653282,0.07329468184095626,22,22.16167898,22.52367545,97675,41.13071441409504,19.078147068042007,SOUTH,East South Central,8,Rural,0
04001,Apache,AZ,156.41186572021303,67.08230199109538,71618,0.498087073082186,0.11779161663269011,0.044095059901142174,217,45.51996369,43.28149527,501369,116.19172847666691,46.08261578751732,WEST,Mountain,6,Nonmetro,0
05001,Arkansas,AR,37.311628518105564,17.639125749771754,19029,0.48168584791633823,0.16600977455462715,0.07903725892059488,35,26.2946494,26.37071193,132723,37.51745131777935,17.848241229556162,SOUTH,West South Central,6,Nonmetro,0
05029,Conway,AR,37.58836014551857,23.777819060622196,21203,0.49285478470027827,0.1715794934679055,0.07678158751120125,51,33.68926028,34.41736795,148181,37.611638363105044,23.797682662531592,SOUTH,West South Central,6,Nonmetro,0
05057,Hempstead,AR,29.912987717947605,14.570171392661193,22548,0.4854089054461593,0.1505676778428242,0.06461770445272308,40,25.07894201,25.41699762,157375,30.059729722106137,14.657680651176731,SOUTH,West South Central,6,Nonmetro,0
39115,Morgan,OH,24.482201872308618,12.60068813148368,15042,0.4956122856003191,0.17976332934450207,0.08017550857598724,37,35.34938058,35.21696506,105063,24.463326118650926,12.574262176710228,MIDWEST,East North Central,6,Nonmetro,0
40113,Osage,OK,41.854772646866074,2.778083839794764,47650,0.5037985309548794,0.15968520461699895,0.0642392444910808,79,23.72123224,23.61733931,334500,41.835210820627694,2.7534510952507203,SOUTH,West South Central,2,Metro,0
41015,Curry,OR,68.69279102193356,49.688952361976,22344,0.4892588614393126,0.27926960257787325,0.11989795918367346,74,37.484314,47.32970899,156350,68.69371310102191,49.68975274188394,WEST,Pacific,7,Nonmetro,0
42049,Erie,PA,8.857051176432078,0,280181,0.4914430314689433,0.14617336650236812,0.07281721458628529,318,15.14280334,16.23250667,1959032,6.678154818801657,0,NORTHEAST,Middle Atlantic,2,Metro,10
42101,Philadelphia,PA,4.315091118196888,0,1525811,0.47141946151915276,0.12204460447591478,0.05942610192219089,1626,14.57283404,15.13052309,10746489,4.497916378714563,0,NORTHEAST,Middle Atlantic,1,Metro,51
45009,Bamberg,SC,47.88588519401476,32.57711049128772,15941,0.47224139012608995,0.16247412332977856,0.0714509754720532,26,21.17073151,23.55307141,110389,47.72043736528109,32.3677857418056,SOUTH,South Atlantic,7,Nonmetro,0
45057,Lancaster,SC,26.99047902756289,1.470119017806166,76364,0.4954690691949086,0.1578361531611754,0.061547325965114454,146,25.86586697,26.76885279,545410,35.160906056728,9.64783600408627,SOUTH,South Atlantic,1,Metro,0
45087,Union,SC,27.039187388817993,13.004095142418553,28804,0.4767740591584502,0.16692126093598111,0.0740869323705041,49,24.50909262,24.50392063,199968,27.043147134669038,13.007629391966919,SOUTH,South Atlantic,2,Metro,0
47025,Claiborne,TN,39.53613768938413,29.016990699005536,32025,0.49102263856362216,0.16149882903981264,0.06391881342701015,77,32.54026039,34.49048152,223250,37.1817316593834,26.664709376930137,SOUTH,East South Central,6,Nonmetro,0
47053,Gibson,TN,25.55897125489654,10.989852802406093,49594,0.47437189982659195,0.1666935516393112,0.08184457797314192,96,26.03525163,27.67352163,346902,25.576199782484288,11.008435992005356,SOUTH,East South Central,4,Nonmetro,0
47135,Perry,TN,44.70963275815672,32.83315763179008,7856,0.5025458248472505,0.18393584521384929,0.07688391038696538,22,37.31526814,40.07504964,54897,44.70963275815672,32.83315763179008,SOUTH,East South Central,8,Rural,0
47163,Sullivan,TN,14.272959112984664,0,156675,0.48206159246848573,0.1873496090633477,0.08338279878729855,241,20.07833618,21.97092909,1096904,14.272959112984664,0,SOUTH,East South Central,2,Metro,6
48089,Colorado,TX,46.447789389028955,26.182952845693517,20784,0.49413010007698227,0.1951501154734411,0.09069476520400307,32,19.81984384,21.99993125,145455,28.85407123837217,12.413504222298524,SOUTH,West South Central,6,Nonmetro,0
48135,Ector,TX,15.38323682565088,0,138193,0.49470667834116056,0.10146678920061074,0.04503846070350886,216,22.34522653,21.71543928,994684,10.001664966961226,0,SOUTH,West South Central,3,Metro,2
48203,Harrison,TX,21.185818007191457,1.6600897842645623,65958,0.4912368476909548,0.1345401619212226,0.05773370933017981,113,24.56878619,24.3499847,464066,21.186678256768406,1.661294458179404,SOUTH,West South Central,4,Nonmetro,0
48323,Maverick,TX,95.5170003005659,58.24961455897025,54107,0.4877002975585414,0.10758312233167612,0.045594839854362655,39,10.82198516,10.1433331,384489,97.69929378138684,60.08201242532564,SOUTH,West South Central,5,Nonmetro,0
48351,Newton,TX,53.29986205321618,17.326452463222132,14372,0.5125939326468133,0.16573893682159754,0.06818814361258002,32,31.42874567,31.85347402,100460,53.326959209807114,17.392564592952116,SOUTH,West South Central,2,Metro,0
48379,Rains,TX,46.639311101363774,32.81274743612935,10976,0.5122995626822158,0.20836370262390672,0.07889941690962099,NA,NA,NA,76901,46.64073117390297,32.813904922185976,SOUTH,West South Central,8,Rural,0
48409,San Patricio,TX,17.47725676558795,5.509208476650313,65352,0.49931142122658834,0.12838168686497736,0.05595850165258905,76,16.34835272,16.52116448,460016,17.476636704088865,5.505683681184625,SOUTH,West South Central,2,Metro,0
48465,Val Verde,TX,112.61141644838925,78.98718691685414,48578,0.5020791304705834,0.12485075548602248,0.05578657005228704,49,15.13095397,14.36061557,341211,112.61189044468924,78.98777335618405,SOUTH,West South Central,5,Nonmetro,0
49007,Carbon,UT,65.82843813003369,29.502107972040562,21153,0.49709261097716634,0.13856190611260813,0.06471895239445942,65,46.7199497,44.12313749,147315,65.82601943458631,29.499171459424126,WEST,Mountain,7,Nonmetro,0
49019,Grand,UT,46.32582840758711,16.931962309172135,9183,0.5099640640313623,0.13361646520744855,0.05815093106827834,26,40.48346943,40.20722184,64665,46.32582840758711,16.931962309172135,WEST,Mountain,7,Nonmetro,0
51005,Alleghany,VA,30.941953210240708,10.683886328986704,16297,0.48818801006320184,0.2079523838743327,0.0876234889857029,41,35.67429087,36.15392755,113404,24.06691822165922,10.774500946200796,SOUTH,South Atlantic,6,Nonmetro,0
51029,Buckingham,VA,31.401420951852423,15.767604270618746,17071,0.5580809560072638,0.143752562825845,0.06021908499794974,24,19.15152018,20.1062279,119366,31.41037245648037,15.777484070051493,SOUTH,South Atlantic,3,Metro,0
51089,Henry,VA,14.911446768503692,3.2061492516606083,53971,0.47979470456356194,0.19606825887976875,0.0853606566489411,145,35.64675008,38.7356678,374332,14.911446768503692,3.2061492516606083,SOUTH,South Atlantic,4,Nonmetro,0
51141,Patrick,VA,32.80936970198821,17.765352555297227,18513,0.49781234807972774,0.21682061254253768,0.08896451142440447,52,34.90175631,40.28509452,129080,32.80936970198821,17.765352555297227,SOUTH,South Atlantic,8,Rural,0
51193,Westmoreland,VA,44.198443468558715,28.593699783021176,17468,0.48471490725898786,0.21158690176322417,0.08547057476528509,30,23.35598199,24.51961978,122351,44.198443468558715,28.593699783021176,SOUTH,South Atlantic,6,Nonmetro,0
53011,Clark,WA,11.720173323117855,0,426984,0.4940770614355573,0.11619873344200252,0.04876529331309838,470,15.61333438,15.53013606,3026374,11.720173323117855,0,WEST,Pacific,1,Metro,8
53045,Mason,WA,23.827946438550327,6.032819272881888,60545,0.5158311999339334,0.1850194070526055,0.07625732925922868,126,28.4651209,29.73767126,423705,24.11022189110952,6.29335508590804,WEST,Pacific,4,Nonmetro,0
54025,Greenbrier,WV,42.751868716555926,22.71522077898082,35572,0.4883616327448555,0.19369166760373327,0.08768132238839536,57,22.46880179,22.89460049,248967,10.018063952451113,0,SOUTH,South Atlantic,6,Nonmetro,1
55001,Adams,WI,52.81415201433773,32.4590421019997,20898,0.541343669250646,0.23734328643889369,0.0911570485213896,57,35.30001148,39.29381433,145061,52.89077268880233,32.5335485859802,MIDWEST,East North Central,8,Rural,0
08027,Custer,CO,42.79334675109209,23.784583599427794,4208,0.5394486692015209,0.2074619771863118,0.0817490494296578,NA,NA,NA,29648,42.78598049125449,23.792964305638474,WEST,Mountain,8,Rural,0
08051,Gunnison,CO,61.720123282309835,19.446459860929195,15385,0.5422814429639259,0.08930776730581735,0.031069223269418265,NA,NA,NA,108074,61.71976795200067,19.45014758801303,WEST,Mountain,7,Nonmetro,0
05041,Desha,AR,49.98911047176948,30.3816723836606,12922,0.4715214363101687,0.15647732549141,0.06926172419130165,27,29.18110477,30.191211,89430,50.30827737353743,30.700174115644575,SOUTH,West South Central,6,Nonmetro,0
13261,Sumter,GA,29.7416741039733,19.629072772900415,32425,0.47629915188897454,0.12798766383962992,0.057918272937548185,45,18.71400418,20.01156224,224870,29.741810720291983,19.629211611953526,SOUTH,South Atlantic,6,Nonmetro,0
18179,Wells,IN,19.635988489719242,6.773793027835547,27677,0.49185244065469524,0.15984391371897244,0.07840445134949597,25,11.64554038,12.88613297,194007,21.525392883750524,8.509240806927941,MIDWEST,East North Central,2,Metro,0
22111,Union,LA,25.822077759594546,8.036880184002404,22633,0.4879158750497062,0.1672336853267353,0.06985375336897451,35,21.89144661,22.10866091,158309,25.820926495962,8.03793264422384,SOUTH,West South Central,3,Metro,0
23003,Aroostook,ME,127.3883700481454,54.90982010136154,71757,0.49164541438465936,0.19108937107181181,0.08909235335925415,101,17.62149189,20.27176204,498230,127.39133130169103,54.927194556430216,NORTHEAST,New England,7,Nonmetro,0
40133,Seminole,OK,47.22068535385407,33.62193012938379,25394,0.4855477671890998,0.16385760415846262,0.07182799086398362,55,29.48149475,30.9059952,177959,46.71393535719859,33.53031065183082,SOUTH,West South Central,7,Nonmetro,0
35019,Guadalupe,NM,85.37224471303985,47.983849896877686,4655,0.5299677765843179,0.1602577873254565,0.07389903329752953,NA,NA,NA,32306,85.37224471303985,47.983849896877686,WEST,Mountain,7,Nonmetro,0
37105,Lee,NC,21.987929162270664,10.939748686274289,57876,0.4916891284815813,0.13782915198009538,0.0612689197594858,78,19.23120608,19.08812596,408631,24.398731615753285,14.243290321899861,SOUTH,South Atlantic,4,Nonmetro,0
37125,Moore,NC,7.42835623890278,0,88314,0.47815748352469595,0.22720067033539415,0.11238308761917702,126,17.1877799,20.12988569,625935,7.42835623890278,0,SOUTH,South Atlantic,4,Nonmetro,4
19035,Cherokee,IA,47.33608171633142,32.8085475325008,12011,0.5002913995504121,0.21813337773707434,0.12330363833152944,NA,NA,NA,83820,47.513443977410624,32.97500528762129,MIDWEST,West North Central,6,Nonmetro,0
20033,Comanche,KS,94.18890690157926,74.33836308590232,1893,0.49128367670364503,0.2393026941362916,0.11410459587955626,NA,NA,NA,13340,93.04382846669657,73.24751856048145,MIDWEST,West North Central,9,Rural,0
20149,Pottawatomie,KS,40.31948903714925,18.168259672342533,21620,0.49616096207215543,0.12354301572617947,0.0593432007400555,26,16.78628729,16.92135475,153652,40.31948741581248,18.168252629295345,MIDWEST,West North Central,3,Metro,0
21027,Breckinridge,KY,31.813408503529622,17.10348390110825,20068,0.5023420370739485,0.15756428144309348,0.06373330675702611,58,38.48926767,41.3155439,140383,30.43369647667535,15.770405142990418,SOUTH,East South Central,8,Rural,0
21147,McCreary,KY,25.15457398633459,14.011315210803613,18204,0.544166117336849,0.12354427598330037,0.0448802460997583,25,19.62745608,19.72371027,126751,25.14103349100257,14.046245007829011,SOUTH,East South Central,9,Rural,0
21175,Morgan,KY,50.90798021159159,37.49269392784252,13898,0.568139300618794,0.13116995251115268,0.05540365520218737,28,27.51562256,29.23823944,95765,50.88005240876837,38.24554926054183,SOUTH,East South Central,9,Rural,0
22005,Ascension,LA,16.35654959781656,5.710655726403367,107647,0.49472813919570446,0.09029513130881492,0.03406504593718357,148,21.07382829,19.24695007,768953,16.35200796871965,5.711261707196716,SOUTH,West South Central,2,Metro,0
22015,Bossier,LA,10.61029025963682,0,117742,0.49152384026090945,0.11935418117579114,0.051018328209135225,158,19.16225807,18.85491027,837978,10.618460928178997,0,SOUTH,West South Central,2,Metro,1
