GEOID,dist_nsg_cent,dist_nsg_min,dist_trm_cent,dist_trm_min,dist_nsg_cent.npiAddress,dist_nsg_min.npiAddress,dist_nsg_cent.facility,dist_nsg_min.facility
48237,52.37268002367198,29.39887860342125,27.552296966521798,10.038411692845697,52.36953361720478,29.141336578619978,52.18108844873826,30.39609470794005
53047,78.0276106044914,38.617419902179215,3.732382518890593,0,78.0276106044914,38.617419902179215,19.093540091858674,0
37043,41.40825206837193,35.27956581220483,26.434778008742967,13.455208903486689,50.32174811912466,43.689072702193506,26.434778008742967,13.455208903486689
19133,40.260054964057566,21.261417052619677,29.121194503202272,13.987493731163875,40.29730159736561,21.233629887194276,36.65815070969523,19.466596552361214
13267,30.138126723357562,17.468322773244548,22.60286514257163,10.660018459785553,30.136085650472353,16.231985196145448,4.168644258350447,0
48073,28.997908592941013,12.583053360192064,3.171456043991782,0,29.701056381718587,13.323500408776722,29.716925997761173,13.331563795490613
19159,66.92991350037991,51.73312598128639,24.506942320850918,11.8685812753741,66.94378125603937,51.73981631363131,42.1918046634142,29.98401965362688
38055,49.16633005745249,24.065433369624174,12.900055494122443,0,49.16484387404038,24.145519770661547,49.10736156574657,24.111696815400336
08045,11.757367846427233,0,11.702861260706092,0,11.750046303379488,0,11.702861260706092,0
19039,38.90470412298824,29.521924730600254,1.002325322338985,0,38.89691421891682,29.521924730600254,38.89965197678399,29.554767737717647
08053,60.48977095249366,24.558339228785194,45.647617842489005,22.920457109988032,105.93420497410841,62.82788961481311,79.50737667608048,62.94920037576835
42069,1.521055765821503,0,2.8311556624855707,0,2.881068465446612,0,2.24155868344791,0
05109,33.73427008132768,21.177792004179242,21.861625188784416,5.120156082687998,33.67894256841142,21.122366672565857,37.2298011018698,25.045489385546357
08093,36.35717635790894,15.193736824398847,30.147085885067646,6.286661233075251,36.36718741565973,15.202769241252547,38.40045050724581,10.611503001375954
13241,28.336457108650304,17.03009734655939,21.121999140171038,13.05342814994874,45.771684359845644,33.97388036741537,21.121999140171038,13.05342814994874
51063,26.758568128417387,9.70845942116395,13.542625871798403,5.429534489612181,27.919382158340884,11.061451611440466,27.972005269120398,11.13919631913596
48271,91.60318895330688,64.49656639931545,28.983840150690845,9.445359235702291,111.29910837847049,91.52304557512542,113.54127350419122,86.00122691950386
30009,42.60955157221267,16.66314537059145,10.84523661069672,0,42.60955157221267,16.66314537059145,42.54532247177593,16.55974557677251
05035,10.7363942226287,1.8832083839924907,2.8341103382693027,0,11.455088969797144,2.4805242524949236,10.803674202165274,1.8987922492883422
01117,9.879985227186546,0,9.879601383143822,0.4846297923091052,5.195952480732412,0,9.879601383143822,0.4846297923091052
23021,37.98805411407645,22.81984645361723,39.06374962828989,23.676136139477258,37.95034061457114,22.80841506635238,38.089846590286015,23.05445322544206
39001,48.32554249731793,33.833073389438546,21.29106059306801,5.575481972101859,52.48394844832911,35.79007979531111,29.146149182020316,14.922517502540138
47103,26.759797321883873,13.663530983334603,72.51360911554694,45.885965332711955,26.768496556970355,13.663983906733506,27.111470553754007,13.202723313401094
